ID,Education,Income,Kidhome,Teenhome,MntWines,MntFruits,NumWebPurchases,NumStorePurchases,Response
3422,Graduation,76068.0,0,1,1115,12,2,4,0
1055,Master,53204.0,1,1,29,0,1,3,0
6544,PhD,67911.0,0,1,529,0,6,11,0
1241,2n Cycle,14796.0,1,0,13,3,1,3,1
2909,PhD,78128.0,0,1,934,24,8,6,0
5802,Basic,14188.0,0,0,2,7,2,4,0
1407,Basic,20425.0,1,0,4,12,2,3,0
6183,Master,58646.0,0,1,62,1,2,4,0
340,Graduation,72967.0,0,1,158,35,7,8,1
5991,Master,48150.0,0,1,173,2,5,4,0
3104,Graduation,82332.0,0,0,830,59,5,12,1
9729,Graduation,58275.0,1,1,189,10,8,7,0
1008,PhD,44953.0,0,0,728,17,7,13,0
11091,Graduation,34587.0,1,1,7,2,1,3,0
3969,Master,43018.0,0,1,35,4,2,2,0
1916,Master,45736.0,0,1,188,3,7,6,0
9907,Master,66476.0,0,1,742,28,6,10,0
87,2n Cycle,27733.0,1,0,0,7,2,3,0
8659,PhD,69805.0,0,1,750,71,6,11,0
6262,Master,72217.0,0,0,816,42,3,8,0
6147,Graduation,25818.0,1,0,5,2,0,2,0
8832,Master,37509.0,1,0,37,5,3,4,0
10067,2n Cycle,25176.0,1,1,4,0,1,2,0
7532,Graduation,43586.0,0,1,99,2,3,4,0
4915,2n Cycle,53230.0,0,1,176,72,5,12,0
2115,Graduation,50116.0,1,1,54,0,1,4,0
2088,Graduation,84906.0,0,0,997,15,5,12,0
2493,Graduation,61286.0,0,1,356,0,7,8,0
6292,PhD,82333.0,0,0,1311,0,4,10,1
1631,PhD,65220.0,0,0,890,63,8,7,1
10104,Graduation,33590.0,2,1,4,0,1,2,0
3006,Graduation,30992.0,1,0,17,0,1,3,0
3919,Master,72309.0,0,0,960,0,5,8,1
11181,PhD,156924.0,0,0,2,1,0,0,0
642,Basic,16005.0,1,0,1,3,2,2,0
4369,Master,65487.0,0,0,240,67,3,6,0
10127,Graduation,58692.0,0,1,301,11,8,4,0
271,Graduation,40590.0,1,1,154,0,3,3,0
4973,Graduation,20587.0,1,0,2,3,1,2,0
2948,Master,62637.0,0,1,104,12,2,5,0
2715,Master,29435.0,1,1,70,3,3,2,1
10432,Graduation,19346.0,1,0,2,0,1,3,0
9216,Graduation,35788.0,1,1,23,2,2,3,0
7124,Graduation,36997.0,1,1,43,4,2,4,0
9727,Graduation,23539.0,0,0,4,24,2,4,0
5136,Graduation,65333.0,0,1,654,7,9,8,0
9790,Graduation,78499.0,0,0,912,72,11,4,1
1818,PhD,29732.0,1,0,25,0,2,2,0
1100,Master,41275.0,1,2,24,4,3,3,0
7873,PhD,63516.0,1,1,141,11,4,7,0
10609,PhD,42769.0,0,1,71,0,1,4,0
6950,Master,49572.0,1,1,35,1,2,3,0
7233,Graduation,69209.0,0,0,496,32,5,6,0
9481,Graduation,17148.0,1,0,9,9,3,3,0
7699,Graduation,40590.0,1,1,154,0,3,3,0
2711,Master,30560.0,1,0,9,1,1,3,0
8933,2n Cycle,32146.0,1,0,26,3,2,4,0
8726,2n Cycle,41713.0,1,1,77,8,3,4,0
1515,Master,34176.0,0,1,11,2,1,3,0
5186,PhD,58482.0,0,1,576,7,7,9,0
10157,Graduation,59686.0,0,1,89,15,4,6,0
5667,PhD,60896.0,0,1,1013,30,9,4,1
902,Graduation,62994.0,1,0,224,12,6,4,0
977,Graduation,47320.0,0,1,200,19,5,8,0
7313,2n Cycle,74859.0,0,0,570,73,6,11,0
7600,Basic,15253.0,1,0,1,3,1,3,0
9706,PhD,31560.0,1,0,62,1,2,3,0
2429,Graduation,72071.0,0,1,531,69,5,8,0
3520,Master,91172.0,0,0,162,28,4,7,1
10394,Graduation,90000.0,0,0,675,144,4,5,0
4548,Graduation,41967.0,1,1,23,4,1,3,0
9362,Graduation,69263.0,0,1,492,5,9,7,0
3968,2n Cycle,65706.0,0,0,918,10,11,12,1
4084,Graduation,60934.0,0,1,224,155,6,11,0
6721,Graduation,71965.0,0,1,572,19,6,5,0
2829,Graduation,65210.0,0,1,626,0,9,8,0
1772,PhD,79174.0,0,0,1074,37,5,7,1
1544,Master,81380.0,0,0,741,68,4,10,0
492,PhD,48432.0,0,1,322,3,7,6,0
4377,Graduation,52914.0,0,1,254,10,7,3,0
4541,Graduation,38946.0,0,1,116,6,3,6,0
1321,Graduation,26067.0,1,0,22,2,3,3,0
8858,PhD,44325.0,0,1,516,0,8,7,0
3266,Graduation,42523.0,0,0,14,36,1,4,0
11187,Basic,26487.0,1,0,2,8,2,3,0
8207,2n Cycle,53233.0,0,1,28,0,1,3,0
9723,Graduation,67716.0,0,1,530,142,7,13,0
2666,Master,76234.0,0,1,519,50,8,11,0
5721,PhD,84117.0,0,0,611,76,7,6,0
10652,Master,65487.0,0,0,240,67,3,6,0
1646,Basic,25224.0,1,0,4,9,1,3,0
4418,Master,89616.0,0,0,671,47,7,12,1
2656,Graduation,40851.0,1,1,23,1,1,2,0
7990,Graduation,27469.0,0,0,9,1,0,3,0
8722,2n Cycle,82347.0,0,0,556,54,7,10,1
7118,Graduation,73803.0,0,1,833,80,9,6,1
2980,Master,8820.0,1,1,12,0,3,3,0
1839,Graduation,43322.0,0,0,56,7,3,4,0
10722,Graduation,55593.0,0,1,293,8,6,3,0
2632,Graduation,50501.0,1,1,297,0,5,4,1
9014,Graduation,37085.0,1,1,39,1,3,3,0
7620,Basic,16185.0,1,0,5,11,2,2,0
10968,Graduation,57731.0,0,1,266,21,8,6,0
11133,PhD,48432.0,0,1,322,3,7,6,1
2736,Graduation,73807.0,0,1,366,124,5,11,0
1876,Graduation,18929.0,0,0,32,0,1,4,0
5959,Graduation,35893.0,1,1,158,0,3,5,0
1092,Graduation,61014.0,0,1,269,129,9,4,0
4333,Graduation,32144.0,1,1,41,0,2,3,0
3850,Basic,14918.0,0,1,3,3,1,3,0
6168,Graduation,45146.0,1,1,33,0,1,2,0
607,2n Cycle,41769.0,0,1,302,29,8,7,0
10469,Graduation,88325.0,0,0,519,71,6,9,0
6983,Master,38054.0,1,1,23,2,2,3,0
3661,2n Cycle,80617.0,0,0,594,51,4,8,0
9303,Graduation,5305.0,0,1,12,4,1,0,0
692,Graduation,36807.0,1,1,4,2,1,2,0
736,Graduation,28427.0,1,0,18,3,2,3,0
9589,PhD,82032.0,0,0,332,194,4,7,0
4838,Graduation,22775.0,1,0,5,1,1,2,0
9246,Master,40101.0,1,0,171,3,6,6,0
6261,Graduation,58025.0,0,1,270,31,3,10,0
7366,Master,75777.0,0,0,712,26,3,11,1
10659,2n Cycle,7500.0,1,0,2,8,3,2,0
1448,Master,33562.0,1,2,21,12,2,4,0
4286,PhD,57642.0,0,1,580,6,7,6,0
4749,Graduation,58554.0,1,1,368,24,8,6,0
4478,Graduation,63777.0,1,1,457,5,11,6,0
4201,Graduation,57967.0,0,1,229,7,4,8,0
8720,2n Cycle,,0,0,32,2,0,1,0
10084,Graduation,24434.0,2,0,3,2,2,2,0
7004,Graduation,11012.0,1,0,24,3,3,2,0
9817,Master,44802.0,0,0,853,10,9,12,0
8080,Graduation,26816.0,0,0,5,1,0,3,0
9432,Graduation,666666.0,1,0,9,14,3,3,0
8372,Graduation,34421.0,1,0,3,3,1,2,0
10870,Graduation,61223.0,0,1,709,43,9,4,0
4001,PhD,64014.0,2,1,406,0,8,5,0
7270,Graduation,56981.0,0,0,908,48,2,13,0
8235,Master,69245.0,0,1,428,30,6,10,0
9405,PhD,52869.0,1,1,84,3,3,4,1
